classTitle,x1,y1,x2,y2
GClef,172,293,211,398
FClef,175,471,213,518
FClef,173,872,212,921
FClef,173,1273,213,1321
FClef,173,1675,212,1722
FClef,172,2075,213,2122
FClef,173,2476,213,2522
GClef,172,694,210,799
GClef,172,1096,211,1200
GClef,173,1496,210,1602
GClef,173,1897,211,2001
GClef,173,2297,211,2402
Half,551,323,584,394
Half,665,321,698,387
Half,779,319,812,379
Half,894,316,926,371
Half,1332,316,1366,372
Half,1446,319,1480,380
Half,1561,320,1594,387
Half,1675,323,1710,394
Half,535,485,569,542
Half,649,478,683,539
Half,763,472,797,537
Half,878,464,911,534
Half,1315,464,1350,535
Half,1431,471,1466,537
Half,1545,478,1579,540
Half,1660,485,1694,542
Half,551,720,585,795
Half,665,722,699,788
Half,779,724,813,782
Half,893,726,928,802
Half,535,886,569,943
Half,649,880,683,941
Half,763,872,798,938
Half,878,872,912,936
Half,1261,736,1294,795
Half,1456,718,1491,776
Half,1563,724,1597,781
Half,1670,731,1703,788
Half,1244,901,1279,960
Half,533,1118,567,1177
Half,649,1118,682,1180
Half,763,1126,796,1182
Half,877,1126,911,1184
Half,1332,1090,1365,1146
Half,1447,1092,1480,1154
Half,1561,1095,1595,1160
Half,1675,1097,1711,1168
Half,532,1534,568,1590
Half,648,1527,682,1587
Half,762,1519,796,1585
Half,877,1519,911,1583
Half,1297,1527,1332,1585
Half,1298,1682,1332,1740
Half,531,1689,568,1745
Half,648,1682,682,1743
Half,762,1675,797,1740
Half,877,1675,911,1738
Half,534,1927,567,1983
Half,648,1920,682,1983
Half,762,1927,796,1983
Half,877,1927,911,1983
Half,1332,1892,1365,1948
Half,1447,1894,1480,1956
Half,1561,1897,1594,1963
Half,1676,1899,1709,1970
Half,1316,2068,1351,2139
Half,1431,2076,1465,2141
Half,1545,2082,1579,2144
Half,1661,2090,1693,2146
Half,569,2327,603,2391
Half,673,2334,707,2393
Half,778,2334,811,2395
Half,882,2341,916,2397
Half,1206,2327,1239,2384
Half,1326,2334,1360,2391
Half,1342,2460,1375,2517
One,1035,746,1069,803
One,1018,872,1053,929
One,1016,1520,1050,1576
One,1016,1675,1050,1730
One,764,2076,796,2131
One,248,2313,282,2370
One,400,2320,435,2376
One,1011,2341,1044,2398
One,1011,2475,1044,2531
Double,252,336,287,394
Double,1032,316,1067,372
Double,1016,463,1051,520
Double,236,485,271,541
Double,252,738,287,795
Double,236,887,271,942
Double,232,1132,268,1189
Double,1016,1125,1051,1182
Double,249,1513,284,1569
Double,232,1675,268,1745
Double,1430,1682,1464,1738
Double,1429,1526,1464,1583
Double,232,1935,269,1990
Double,232,2089,268,2145
Double,1017,1934,1051,1990
Double,1016,2082,1051,2139
Double,1446,2334,1482,2390
Double,1464,2462,1497,2518
Four,249,1288,273,1316
Four,1032,1266,1056,1295
Four,248,2489,271,2504
